age,chaksunT,chaksunY,chaksun_6,debut,hrName,hrNo,meet,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,qnlRateT,qnlRateY,rcCntT,rcCntY,recentBudam,recentOrd,recentRank,recentRating,recentRcDate,recentRcDist,recentRcName,recentRcNo,recentRcTime,recentWgBudam,recentWgHr,sex,winRateT,winRateY
4,71800000,10800000,6300000,20231105,원더풀스피릿,0047476,서울,한국,1,0,1,0,8.7,0,23,7,핸디캡,8,국5등급,30,20260307,1300,일반,5,82.4,54.5,449,암,4.3,0
7,127030000,26130000,0,20210129,봉성대로,3018680,제주,한국,7,1,6,1,28.9,28.6,45,7,핸디캡,8,제3등급,44,20260307,1200,일반,5,102.7,51.5,270,거,15.6,14.3
4,13200000,13200000,13200000,20251206,위드도르티,0051561,서울,한국,0,0,2,2,50,50,4,4,핸디캡,10,국5등급,26,20260307,1700,일반,6,112.9,52.5,509,암,0,0
7,244510000,28100000,28100000,20201016,천지대부,3018559,제주,한국,10,1,6,0,34,12.5,47,8,핸디캡,10,제1등급,90,20260307,1300,일반,6,108.9,55.5,283,거,21.3,12.5
4,43200000,43200000,39000000,20241026,금빛파워,1412350,서울,한국,1,1,1,1,33.3,33.3,6,6,핸디캡,2,국5등급,34,20260307,1700,일반,6,110,54.5,515,거,16.7,16.7
5,207220000,114640000,71720000,20231229,새벽울림,3103466,제주,한국,8,3,10,5,66.7,66.7,27,12,핸디캡,3,제1등급,86,20260307,1300,일반,6,107.6,52.5,270,암,29.6,25
9,317548000,23920000,11880000,20180914,광아의죠이,3017645,제주,한국,11,0,12,1,31.5,12.5,73,8,핸디캡,4,제1등급,99,20260307,1300,일반,6,107.7,59.5,317,거,15.1,0
2,18750000,18750000,18750000,20251115,지산레이블,0054001,서울,한국,0,0,2,2,50,50,4,4,핸디캡,6,국5등급,27,20260307,1700,일반,6,111.1,52.5,444,수,0,0
2,28200000,28200000,28200000,20251004,와일드매직,0053941,서울,한국,0,0,2,2,33.3,33.3,6,6,핸디캡,7,국5등급,30,20260307,1700,일반,6,111.3,52.5,462,암,0,0
6,189610000,49900000,2200000,20210731,백두산,3018937,제주,한국,6,1,9,0,36.6,9.1,41,11,핸디캡,8,제1등급,81,20260307,1300,일반,6,108.6,51,311,거,14.6,9.1
6,188090000,35420000,18400000,20220930,무림영웅,3102595,제주,한국,8,0,9,4,63,66.7,27,6,핸디캡,9,제1등급,82,20260307,1300,일반,6,108.6,51.5,283,거,29.6,0
4,128200000,114600000,66000000,20231118,레이디폭스,0047169,서울,한국,3,3,4,3,36.8,54.5,19,11,핸디캡,1,국4등급,50,20260307,1800,일반,7,116.2,54,443,암,15.8,27.3
4,141000000,128850000,39600000,20250125,오섬퀸,0050724,서울,한국,2,2,7,6,69.2,72.7,13,11,핸디캡,11,국4등급,50,20260307,1800,일반,7,119.3,57,472,암,15.4,18.2
4,134200000,88050000,28800000,20230812,엑설런트마타,1411752,서울,한국,1,1,5,4,21.4,45.5,28,11,핸디캡,2,국4등급,46,20260307,1800,일반,7,116.3,53.5,460,암,3.6,9.1
6,139400000,43800000,10800000,20220618,신의반전,0045808,서울,한국,2,1,5,0,21.9,14.3,32,7,핸디캡,3,국4등급,45,20260307,1800,일반,7,116.6,54,475,암,6.3,14.3
3,16800000,16800000,16800000,20251025,엠제이클래스,0060830,서울,미국,0,0,0,0,0,0,5,5,핸디캡,5,국4등급,38,20260307,1800,일반,7,117.9,52.5,469,암,0,0
4,49500000,47250000,5400000,20240511,빅토리퀸,0052832,서울,미국,1,1,1,1,9.5,18.2,21,11,핸디캡,8,국4등급,40,20260307,1800,일반,7,118.3,52.5,453,암,4.8,9.1
4,106800000,8400000,8400000,20231021,케레르,0047431,서울,한국,2,0,3,0,20,0,25,10,핸디캡,9,국4등급,39,20260307,1800,일반,7,118.5,51,464,암,8,0
5,56400000,37650000,3000000,20240127,아카펠,0046717,서울,한국,2,1,1,1,30,28.6,10,7,핸디캡,10,혼4등급,36,20260307,1200,일반,8,75.2,52.5,487,암,20,14.3
5,22800000,11400000,8400000,20240713,스포르차,0052498,서울,미국,0,0,0,0,0,0,10,4,핸디캡,3,혼4등급,37,20260307,1200,일반,8,73.7,52.5,479,수,0,0
3,25950000,19200000,2400000,20241012,슈어니스,0056415,서울,미국,0,0,0,0,0,0,10,4,핸디캡,5,혼4등급,36,20260307,1200,일반,8,74.1,52.5,482,수,0,0
4,87600000,26400000,13200000,20240824,라온이클립스,0051158,서울,한국,2,0,3,2,38.5,25,13,8,핸디캡,6,혼4등급,40,20260307,1200,일반,8,74.5,55,479,수,15.4,0
3,3000000,3000000,3000000,20251025,그레이고,0060724,서울,미국,0,0,0,0,0,0,5,5,핸디캡,9,혼4등급,35,20260307,1200,일반,8,74.9,52.5,422,암,0,0
4,40200000,40200000,40200000,20241012,마이티프리,0055091,서울,호주,1,1,0,0,9.1,12.5,11,8,핸디캡,1,혼4등급,44,20260307,1600,일반,9,100.1,52.5,464,거,9.1,12.5
4,55650000,14400000,11400000,20241222,다나은킹덤,0051146,서울,한국,2,0,0,0,33.3,0,6,3,핸디캡,3,혼4등급,38,20260307,1600,일반,9,101,52.5,494,거,33.3,0
3,69150000,69150000,52650000,20250830,마이티코드,0057340,서울,미국,1,1,1,1,33.3,33.3,6,6,핸디캡,6,혼4등급,47,20260307,1600,일반,9,101.6,53.5,465,수,16.7,16.7
7,122150000,75450000,11400000,20220108,빈체로킹,0044447,서울,한국,3,2,2,0,13.9,25,36,8,핸디캡,9,혼4등급,41,20260307,1600,일반,9,103.3,54.5,480,거,8.3,25
3,17700000,17700000,17700000,20251102,플래시주드,0052893,서울,한국,1,1,0,0,33.3,33.3,3,3,별정A,1,국6등급,28,20260308,1200,일반,1,75.7,54.5,456,암,33.3,33.3
2,0,0,0,20260308,파워풀톰,0053322,부산경남,한국,0,0,0,0,0,0,1,1,별정A,10,국6등급,0,20260308,1200,일반,1,78.9,54.5,453,암,0,0
3,10800000,10800000,4200000,20250711,석세스평화,0051221,부산경남,한국,0,0,1,1,50,50,2,2,별정A,3,국6등급,0,20260308,1200,일반,1,77.2,57,480,거,0,0
2,5700000,5700000,5700000,20251129,빛나리즈,0053637,서울,한국,0,0,0,0,0,0,3,3,별정A,3,국6등급,0,20260308,1200,일반,1,76.2,54.5,463,암,0,0
2,1500000,1500000,1500000,20251220,동백,0053383,서울,한국,0,0,0,0,0,0,3,3,별정A,4,국6등급,0,20260308,1200,일반,1,76.8,54.5,484,암,0,0
2,0,0,0,20260130,돌풍의중심,0054149,부산경남,한국,0,0,0,0,0,0,2,2,별정A,6,국6등급,0,20260308,1200,일반,1,77.5,56.5,453,수,0,0
4,8250000,8250000,5250000,20250517,원더풀튠업,0050882,서울,한국,0,0,0,0,0,0,10,10,별정A,7,국6등급,0,20260308,1200,일반,1,77.4,53,421,암,0,0
4,1500000,1500000,1500000,20251121,퍼펙트플래시,0050839,부산경남,한국,0,0,0,0,0,0,3,3,별정A,8,국6등급,0,20260308,1200,일반,1,78.3,55,432,암,0,0
3,12150000,12150000,12150000,20251220,영원한솔레오,0053373,서울,한국,0,0,1,1,33.3,33.3,3,3,별정A,8,국6등급,0,20260308,1200,일반,1,77.5,54.5,491,암,0,0
3,1200000,1200000,1200000,20251213,미스크리스티,0052929,서울,한국,0,0,0,0,0,0,3,3,별정A,94,국6등급,0,20260308,1200,일반,1,0,54.5,425,암,0,0
4,434500000,327250000,236500000,20231118,매직포션,0054028,서울,미국,8,5,0,0,57.1,71.4,14,7,핸디캡,1,1등급,98,20260308,1200,일반,10,72,53.5,486,거,57.1,71.4
5,623100000,241700000,17500000,20220828,슈퍼피니시,0045783,서울,한국,6,0,6,1,40,12.5,30,8,핸디캡,10,1등급,102,20260308,1200,일반,10,74.4,59,494,수,20,0
7,473800000,11000000,0,20210822,포에버드림,0044527,서울,한국,7,0,3,0,24.4,0,41,7,핸디캡,11,1등급,90,20260308,1200,일반,10,74.8,53,496,거,17.1,0
4,387100000,266700000,123200000,20241005,베스트레이스,0050997,서울,한국,7,4,2,1,64.3,55.6,14,9,핸디캡,2,1등급,87,20260308,1200,일반,10,72.2,52.5,511,수,50,44.4
5,776700000,76200000,60200000,20221127,섬싱로스트,0046388,서울,한국,5,0,2,0,28,0,25,8,핸디캡,3,1등급,90,20260308,1200,일반,10,72.7,52.5,506,수,20,0
5,327500000,180950000,29700000,20230528,용암세상,0047283,서울,한국,6,2,3,1,60,37.5,15,8,핸디캡,4,1등급,88,20260308,1200,일반,10,72.9,52.5,468,거,40,25
7,579900000,75900000,24200000,20211225,글로벌보배,0043713,서울,한국,7,0,6,0,35.1,0,37,9,핸디캡,5,1등급,94,20260308,1200,일반,10,73,54.5,455,수,18.9,0
5,347650000,22000000,11000000,20220709,금빛마,0046188,서울,한국,6,0,5,0,30.6,0,36,9,핸디캡,6,1등급,81,20260308,1200,일반,10,73.4,52.5,496,수,16.7,0
7,654750000,170500000,110000000,20210814,와우와우,0045162,서울,한국,7,2,8,1,45.5,33.3,33,9,핸디캡,7,1등급,94,20260308,1200,일반,10,73.4,51,487,수,21.2,22.2
5,274950000,29700000,9900000,20230902,어서말을해,0053724,서울,미국,4,0,2,0,30,0,20,8,핸디캡,8,1등급,83,20260308,1200,일반,10,73.6,52.5,471,수,20,0
6,458500000,171100000,54000000,20220821,새내타운,0045229,서울,한국,7,3,1,0,26.7,27.3,30,11,핸디캡,9,1등급,83,20260308,1200,일반,10,73.9,52.5,499,수,23.3,27.3
3,28050000,28050000,25800000,20250824,원모타임,0053236,서울,한국,1,1,1,1,33.3,33.3,6,6,별정A,1,국6등급,30,20260308,1300,일반,2,80.7,54.5,475,암,16.7,16.7
3,1200000,1200000,1200000,20251212,비뢰서브,0050941,부산경남,한국,0,0,0,0,0,0,4,4,별정A,10,국6등급,0,20260308,1600,일반,2,108.6,57,480,수,0,0
3,7800000,7800000,7800000,20251031,스마트유림,0053429,부산경남,한국,0,0,0,0,0,0,5,5,별정A,12,국6등급,0,20260308,1600,일반,2,109.2,56.5,473,거,0,0
3,6600000,6600000,6600000,20250719,피피짱,0053043,서울,한국,0,0,1,1,25,25,4,4,별정A,2,국6등급,0,20260308,1300,일반,2,82.3,56.5,486,거,0,0
3,9900000,9900000,9900000,20251116,비트프레시,0053270,서울,한국,0,0,0,0,0,0,4,4,별정A,3,국6등급,0,20260308,1300,일반,2,82.4,54.5,453,암,0,0
4,15300000,15300000,14100000,20241018,도로시퀸,0050723,부산경남,한국,0,0,0,0,0,0,14,11,별정A,3,국6등급,25,20260308,1600,일반,2,104.9,55,507,암,0,0
3,6600000,6600000,6600000,20250927,라온플레어,0053077,서울,한국,0,0,1,1,20,20,5,5,별정A,6,국6등급,0,20260308,1300,일반,2,83.5,54.5,465,암,0,0
2,14400000,14400000,13200000,20250830,뱅크라인,0053707,서울,한국,0,0,1,1,16.7,16.7,6,6,별정A,8,국6등급,0,20260308,1300,일반,2,84,54.5,474,암,0,0
2,25950000,25950000,25950000,20250830,눈꽃,0054310,서울,한국,1,1,0,0,16.7,16.7,6,6,별정A,1,국6등급,28,20260308,1400,일반,3,89.7,54.5,494,암,16.7,16.7
3,0,0,0,20260308,스톰매치,0054472,서울,한국,0,0,0,0,0,0,1,1,별정A,10,국6등급,0,20260308,1400,일반,3,93.6,54.5,436,암,0,0
4,18600000,18600000,6600000,20250801,글로벌포스,0050990,부산경남,한국,0,0,2,2,28.6,28.6,7,7,핸디캡,11,국5등급,26,20260308,1400,일반,3,91.5,52.5,498,암,0,0
4,23400000,23400000,14100000,20231105,라온파라노마,1411957,서울,한국,0,0,2,2,25,28.6,8,7,별정A,2,국6등급,26,20260308,1400,일반,3,90.1,54,478,암,0,0
4,70050000,35100000,28800000,20241011,석세스골드,0052418,부산경남,한국,1,0,2,1,20,10,15,10,핸디캡,2,국5등급,31,20260308,1400,일반,3,89.3,53.5,449,암,6.7,0
3,6300000,6300000,6300000,20251004,새내라니아,0053343,서울,한국,0,0,0,0,0,0,6,6,별정A,3,국6등급,0,20260308,1400,일반,3,90.4,54.5,485,암,0,0
3,30150000,30150000,30150000,20251114,서귀크레스트,0053388,부산경남,한국,1,1,0,0,25,25,4,4,핸디캡,5,국5등급,29,20260308,1400,일반,3,89.4,53,498,암,25,25
5,14400000,7800000,6600000,20250126,로이로이,0046886,부산경남,한국,0,0,2,1,25,16.7,8,6,핸디캡,7,국5등급,25,20260308,1400,일반,3,90.9,52,502,암,0,0
2,37200000,37200000,37200000,20251017,빅스타,0053868,부산경남,한국,1,1,1,1,33.3,33.3,6,6,핸디캡,8,국5등급,29,20260308,1400,일반,3,91.1,53,442,암,16.7,16.7
2,18750000,18750000,18750000,20251017,태양의열정,0054240,부산경남,한국,0,0,2,2,33.3,33.3,6,6,핸디캡,9,국5등급,27,20260308,1400,일반,3,91.2,52.5,478,암,0,0
3,0,0,0,20260201,엔젤타임,0051297,서울,한국,0,0,0,0,0,0,2,2,별정A,9,국6등급,0,20260308,1400,일반,3,92.9,55,441,암,0,0
3,0,0,0,20260308,한화륭,0053334,서울,한국,0,0,0,0,0,0,0,0,별정A,94,국6등급,0,20260308,1400,일반,3,0,54.5,467,암,0,0
4,55800000,48900000,16200000,20240707,한남퀸,0047191,부산경남,한국,1,1,2,2,15,25,20,12,핸디캡,10,국5등급,32,20260308,1200,일반,4,77.2,54.5,465,암,5,8.3
4,55200000,28800000,6300000,20240615,왕최고,0051148,서울,한국,0,0,4,1,21.1,9.1,19,11,핸디캡,11,국5등급,34,20260308,1400,일반,4,92.8,56.5,495,수,0,0
3,24750000,24750000,0,20250809,넌퍼레일,0052856,부산경남,한국,1,1,0,0,20,20,5,5,핸디캡,11,국5등급,27,20260308,1200,일반,4,77.2,53.5,468,수,20,20
6,86700000,55800000,43200000,20230127,매직스위티,0045596,부산경남,한국,2,1,1,1,10,20,30,10,핸디캡,2,국5등급,34,20260308,1200,일반,4,76.1,54,470,암,6.7,10
2,27000000,27000000,20700000,20250621,마스터플랜,0053699,서울,한국,0,0,2,2,28.6,28.6,7,7,핸디캡,2,국5등급,28,20260308,1400,일반,4,87.4,52.5,477,수,0,0
4,55600000,39600000,12600000,20230819,원평강자,0047029,서울,한국,1,0,1,1,12.5,12.5,16,8,핸디캡,3,국5등급,35,20260308,1400,일반,4,87.7,57,484,거,6.3,0
4,43500000,39300000,10800000,20250221,스투카,0051464,부산경남,한국,1,1,0,0,7.7,9.1,13,11,핸디캡,4,국5등급,31,20260308,1200,일반,4,76.3,55.5,468,수,7.7,9.1
2,36900000,36900000,12150000,20250927,스타트업,0053230,서울,한국,1,1,1,1,50,50,4,4,핸디캡,4,국5등급,32,20260308,1400,일반,4,87.8,55,508,수,25,25
3,46050000,28350000,26550000,20241228,캡틴라이즈,0051538,서울,한국,2,1,0,0,13.3,9.1,15,11,핸디캡,8,국5등급,31,20260308,1400,일반,4,90.4,55,487,수,13.3,9.1
2,32700000,32700000,32700000,20251017,피스톨컷,0053860,부산경남,한국,1,1,1,1,33.3,33.3,6,6,핸디캡,9,국5등급,29,20260308,1200,일반,4,76.8,52.5,456,암,16.7,16.7
6,232800000,81600000,62400000,20221104,블랙볼트,1412320,부산경남,한국,3,1,7,2,27.8,27.3,36,11,핸디캡,1,혼4등급,55,20260308,1600,일반,5,102.6,58,504,수,8.3,9.1
2,55950000,55950000,55950000,20251109,그레이스데이,0053802,서울,한국,2,2,1,1,60,60,5,5,핸디캡,1,국5등급,37,20260308,1300,일반,5,81.7,54,502,수,40,40
5,19200000,15000000,4200000,20231021,선갤런트,0047012,서울,한국,0,0,1,1,3.4,9.1,29,11,핸디캡,11,국5등급,25,20260308,1300,일반,5,88.6,51,436,수,0,0
4,69600000,40200000,28500000,20241004,미라주,0050893,부산경남,한국,2,1,2,1,30.8,22.2,13,9,핸디캡,12,혼4등급,36,20260308,1600,일반,5,107.7,52.5,463,암,15.4,11.1
2,40950000,40950000,9900000,20250816,동강의스타,0053783,서울,한국,1,1,1,1,33.3,33.3,6,6,핸디캡,2,국5등급,31,20260308,1300,일반,5,81.7,53,474,거,16.7,16.7
4,106650000,81900000,44400000,20250221,플래시파크,0051246,부산경남,한국,3,2,0,0,25,18.2,12,11,핸디캡,3,혼4등급,43,20260308,1600,일반,5,102.6,54,503,수,25,18.2
4,50400000,46200000,21150000,20241215,제이원파워,0050876,서울,한국,1,1,0,0,8.3,11.1,12,9,핸디캡,3,국5등급,31,20260308,1300,일반,5,82.3,55,451,수,8.3,11.1
3,55350000,55350000,49050000,20250829,화이트플레어,0053364,부산경남,한국,2,2,0,0,33.3,33.3,6,6,핸디캡,5,혼4등급,39,20260308,1600,일반,5,103,52.5,498,수,33.3,33.3
5,34850000,20100000,3600000,20230715,스터닝서브,0046872,서울,한국,1,1,1,0,11.1,14.3,18,7,핸디캡,5,국5등급,29,20260308,1300,일반,5,82.8,51,472,수,5.6,14.3
2,0,0,0,20251128,레몬킹이지,0060860,부산경남,미국,0,0,0,0,0,0,3,3,핸디캡,8,혼4등급,36,20260308,1600,일반,5,103.5,52.5,449,수,0,0
2,48600000,48600000,15750000,20250705,스톰트루퍼,0053785,서울,한국,1,1,2,2,30,30,10,10,핸디캡,9,국5등급,31,20260308,1300,일반,5,83.5,55,483,거,10,10
4,1741400000,977000000,275000000,20230624,빈체로카발로,1412048,서울,한국,11,3,3,0,58.3,60,24,5,마령,1,혼OPEN,111,20260308,1200,부산일보배(G3),6,73,57,525,수,45.8,60
4,100350000,100350000,77250000,20250531,라온플로렌스,0050873,서울,한국,2,2,4,4,85.7,85.7,7,7,핸디캡,1,국4등급,51,20260308,1200,일반,6,72.9,51,475,거,28.6,28.6
4,78600000,49500000,36900000,20241123,벽송,0052140,서울,한국,2,1,1,1,21.4,20,14,10,핸디캡,10,국4등급,39,20260308,1200,일반,6,76.2,51,428,암,14.3,10
5,391100000,182700000,24200000,20230722,아이엠짱,0052661,서울,미국,5,1,2,1,53.8,50,13,4,마령,10,혼OPEN,95,20260308,1200,부산일보배(G3),6,74.2,57,526,수,38.5,25
4,161250000,111750000,70950000,20240915,아리온킹카,0051048,부산경남,한국,3,1,4,4,50,50,14,10,마령,11,혼OPEN,59,20260308,1200,부산일보배(G3),6,76.6,57,487,거,21.4,10
7,468250000,64900000,0,20220917,리월마,0044261,서울,한국,7,1,6,0,44.8,12.5,29,8,마령,12,혼OPEN,92,20260308,1200,부산일보배(G3),6,77.1,57,456,거,24.1,12.5
4,695300000,400250000,300500000,20240628,위너클리어,0051365,부산경남,한국,7,4,2,1,60,62.5,15,8,마령,2,혼OPEN,98,20260308,1200,부산일보배(G3),6,73.3,57,542,수,46.7,50
6,831550000,115100000,99700000,20220624,판타스틱킹덤,0045308,부산경남,한국,8,0,1,1,39.1,16.7,23,6,마령,3,혼OPEN,100,20260308,1200,부산일보배(G3),6,73.3,57,547,수,34.8,0
5,108800000,39000000,27600000,20230402,하트케이,0045985,서울,한국,1,0,3,0,14.3,0,28,10,핸디캡,3,국4등급,36,20260308,1200,일반,6,74.1,52.5,471,거,3.6,0
5,337650000,204750000,98700000,20230723,본다이아,0046624,부산경남,한국,6,3,4,2,45.5,62.5,22,8,마령,4,혼OPEN,90,20260308,1200,부산일보배(G3),6,73.4,55,522,암,27.3,37.5
4,670200000,376400000,231200000,20231119,영광의월드,0047231,서울,한국,11,4,5,3,69.6,70,23,10,마령,5,혼OPEN,108,20260308,1200,부산일보배(G3),6,73.7,57,488,거,47.8,40
6,1142350000,130500000,130500000,20221104,강서자이언트,0051980,부산경남,미국,8,1,3,0,37.9,20,29,5,마령,6,혼OPEN,105,20260308,1200,부산일보배(G3),6,73.8,55,492,암,27.6,20
4,260400000,20900000,15400000,20240223,최고의꿈,0052475,부산경남,미국,5,0,0,0,38.5,0,13,6,마령,7,혼OPEN,86,20260308,1200,부산일보배(G3),6,73.9,57,526,수,38.5,0
5,98850000,67350000,40350000,20230909,제라퀸,0046686,서울,한국,2,2,3,1,18.5,25,27,12,핸디캡,8,국4등급,36,20260308,1200,일반,6,75.9,52.5,476,암,7.4,16.7
8,1053390000,274500000,0,20201206,블랙머스크,0045453,서울,미국,11,1,4,1,41.7,28.6,36,7,마령,8,혼OPEN,107,20260308,1200,부산일보배(G3),6,74.1,57,504,수,30.6,14.3
6,587260000,0,0,20210704,대지초이스,0044887,부산경남,한국,10,0,4,0,36.8,0,38,6,마령,9,혼OPEN,96,20260308,1200,부산일보배(G3),6,74.1,57,484,수,26.3,0
2,33000000,33000000,33000000,20251108,스테이빅,0059225,서울,미국,1,1,0,0,25,25,4,4,핸디캡,1,혼4등급,42,20260308,1400,일반,7,88.1,52.5,503,수,25,25
4,0,0,0,20260214,가온히어로,0055530,서울,미국,0,0,0,0,0,0,2,2,핸디캡,10,혼4등급,39,20260308,1400,일반,7,91,53.5,522,수,0,0
4,111900000,63000000,16200000,20231203,브라이트카이,0047494,서울,한국,2,1,3,1,21.7,20,23,10,핸디캡,2,혼4등급,43,20260308,1400,일반,7,88.2,51,440,암,8.7,10
4,101850000,90150000,61500000,20250208,퀀텀케이,0051429,서울,한국,2,2,4,3,50,50,12,10,핸디캡,5,혼4등급,44,20260308,1400,일반,7,88.3,55.5,499,수,16.7,20
5,67400000,40350000,27750000,20231105,원더풀패스,0046710,서울,한국,1,1,4,1,29.4,25,17,8,핸디캡,6,혼4등급,36,20260308,1400,일반,7,88.9,52.5,447,암,5.9,12.5
4,40800000,40800000,32400000,20240928,용비히어로,0054792,서울,미국,0,0,1,1,10,10,10,10,핸디캡,7,혼4등급,43,20260308,1400,일반,7,89.1,55,528,수,0,0
4,80100000,16200000,2400000,20231118,태칸,0053721,서울,미국,1,0,1,0,10.5,0,19,9,핸디캡,9,혼4등급,46,20260308,1400,일반,7,89.5,57,480,수,5.3,0
3,35400000,35400000,35400000,20250511,샤이닝로드,0056591,서울,미국,1,1,0,0,20,20,5,5,핸디캡,1,혼4등급,45,20260308,1700,일반,8,110.4,52.5,499,거,20,20
4,60000000,16500000,8400000,20241013,내길의여정,0050807,서울,한국,1,0,2,0,20,0,15,10,핸디캡,10,혼4등급,36,20260308,1700,일반,8,114,52.5,480,거,6.7,0
3,10800000,10800000,10800000,20251214,최고벨트,0060360,서울,미국,0,0,0,0,0,0,4,4,핸디캡,11,혼4등급,36,20260308,1700,일반,8,115.8,52.5,548,거,0,0
2,72600000,72600000,72600000,20251129,파드슈발,0053852,서울,한국,2,2,2,2,100,100,4,4,핸디캡,2,혼4등급,42,20260308,1700,일반,8,110.5,51.5,503,수,50,50
3,0,0,0,20250816,마이모어,0055623,서울,미국,0,0,0,0,0,0,6,6,핸디캡,7,혼4등급,35,20260308,1700,일반,8,112.7,52.5,472,거,0,0
5,210650000,153300000,81000000,20230716,스터닝머니,0046877,서울,한국,4,3,6,3,45.5,60,22,10,핸디캡,1,혼3등급,64,20260308,1800,일반,9,116.4,54,501,거,18.2,30
4,157200000,46500000,16500000,20231021,새파랑,0054029,서울,미국,2,0,4,2,30,22.2,20,9,핸디캡,7,혼3등급,62,20260308,1800,일반,9,117.1,52.5,484,수,10,0
3,82125000,82125000,78375000,20250927,파사스퍼트,0060703,서울,미국,2,2,1,1,60,60,5,5,핸디캡,8,혼3등급,52,20260308,1800,일반,9,117.3,52.5,478,수,40,40
2,0,0,0,20250801,소파워풀,0053741,부산경남,한국,0,0,0,0,0,0,4,4,별정A,10,국6등급,0,20260313,1200,일반,1,78.1,54.5,523,암,0,0
3,0,0,0,20251219,천다이아,0052953,부산경남,한국,0,0,0,0,0,0,3,3,별정A,11,국6등급,0,20260313,1200,일반,1,79,54.5,465,암,0,0
3,14700000,14700000,6600000,20250706,오아시스기적,0053336,부산경남,한국,0,0,1,1,25,25,4,4,별정A,2,국6등급,0,20260313,1200,일반,1,76.2,56.5,500,수,0,0
3,6600000,6600000,6600000,20251102,오버레인보우,0051329,부산경남,한국,0,0,0,0,0,0,4,4,별정A,3,국6등급,0,20260313,1200,일반,1,76.3,53,456,거,0,0
3,1960000,1960000,980000,20250404,진격,3104814,제주,한국,0,0,0,0,0,0,12,12,별정A,4,제6등급,0,20260313,900,일반,1,77.1,55,253,암,0,0
3,1500000,1500000,1500000,20251004,리스펙팅걸,0053546,부산경남,한국,0,0,0,0,0,0,4,4,별정A,4,국6등급,0,20260313,1200,일반,1,76.6,51.5,434,암,0,0
